date,^GSPC,^VIX,GC=F,CL=F
2025-09-15,6615.27978515625,15.6899995803833,3682.199951171875,63.29999923706055
2025-09-16,6606.759765625,16.360000610351562,3688.89990234375,64.5199966430664
2025-09-17,6600.35009765625,15.720000267028809,3681.800048828125,64.05000305175781
2025-09-18,6631.9599609375,15.699999809265137,3643.699951171875,63.56999969482422
2025-09-19,6664.35986328125,15.449999809265137,3671.5,62.68000030517578
2025-09-22,6693.75,16.100000381469727,3740.699951171875,62.63999938964844
2025-09-23,6656.919921875,16.639999389648438,3780.60009765625,63.40999984741211
2025-09-24,6637.97021484375,16.18000030517578,3732.10009765625,64.98999786376953
2025-09-25,6604.72021484375,16.739999771118164,3736.89990234375,64.9800033569336
2025-09-26,6643.7001953125,15.289999961853027,3775.300048828125,65.72000122070312
2025-09-29,6661.2099609375,16.1200008392334,3820.89990234375,63.45000076293945
2025-09-30,6688.4599609375,16.280000686645508,3840.800048828125,62.369998931884766
2025-10-01,6711.2001953125,16.290000915527344,3867.5,61.779998779296875
2025-10-02,6715.35009765625,16.6299991607666,3839.699951171875,60.47999954223633
2025-10-03,6715.7900390625,16.649999618530273,3880.800048828125,60.880001068115234
2025-10-06,6740.27978515625,16.3700008392334,3948.5,61.689998626708984
2025-10-07,6714.58984375,17.239999771118164,3976.60009765625,61.72999954223633
2025-10-08,6753.72021484375,16.299999237060547,4043.300048828125,62.54999923706055
2025-10-09,6735.10986328125,16.43000030517578,3946.300048828125,61.5099983215332
2025-10-10,6552.509765625,21.65999984741211,3975.89990234375,58.900001525878906
2025-10-13,6654.72021484375,19.030000686645508,4108.60009765625,59.4900016784668
2025-10-14,6644.31005859375,20.809999465942383,4138.7001953125,58.70000076293945
2025-10-15,6671.06005859375,20.639999389648438,4176.89990234375,58.27000045776367
2025-10-16,6629.06982421875,25.309999465942383,4280.2001953125,57.459999084472656
2025-10-17,6664.009765625,20.780000686645508,4189.89990234375,57.540000915527344
2025-10-20,6735.1298828125,18.229999542236328,4336.39990234375,57.52000045776367
2025-10-21,6735.35009765625,17.8700008392334,4087.699951171875,57.81999969482422
2025-10-22,6699.39990234375,18.600000381469727,4044.39990234375,58.5
2025-10-23,6738.43994140625,17.299999237060547,4125.5,61.790000915527344
2025-10-24,6791.68994140625,16.3700008392334,4118.39990234375,61.5
2025-10-27,6875.16015625,15.789999961853027,4001.89990234375,61.310001373291016
2025-10-28,6890.89013671875,16.420000076293945,3966.199951171875,60.150001525878906
2025-10-29,6890.58984375,16.920000076293945,3983.699951171875,60.47999954223633
2025-10-30,6822.33984375,16.90999984741211,4001.300048828125,60.56999969482422
2025-10-31,6840.2001953125,17.440000534057617,3982.199951171875,60.97999954223633
2025-11-03,6851.97021484375,17.170000076293945,4000.300048828125,61.04999923706055
2025-11-04,6771.5498046875,19.0,3947.699951171875,60.560001373291016
2025-11-05,6796.2900390625,18.010000228881836,3980.300048828125,59.599998474121094
2025-11-06,6720.31982421875,19.5,3979.89990234375,59.43000030517578
2025-11-07,6728.7998046875,19.079999923706055,3999.39990234375,59.75
2025-11-10,6832.43017578125,17.600000381469727,4111.7998046875,60.130001068115234
2025-11-11,6846.60986328125,17.280000686645508,4106.7998046875,61.040000915527344
2025-11-12,6850.919921875,17.510000228881836,4204.39990234375,58.4900016784668
2025-11-13,6737.490234375,20.0,4186.89990234375,58.689998626708984
2025-11-14,6734.10986328125,19.829999923706055,4087.60009765625,60.09000015258789
2025-11-17,6672.41015625,22.3799991607666,4068.300048828125,59.90999984741211
2025-11-18,6617.31982421875,24.690000534057617,4061.300048828125,60.7400016784668
2025-11-19,6642.16015625,23.65999984741211,4077.699951171875,59.439998626708984
2025-11-20,6538.759765625,26.420000076293945,4056.5,59.13999938964844
2025-11-21,6602.990234375,23.43000030517578,4076.699951171875,58.060001373291016
2025-11-24,6705.1201171875,20.520000457763672,4091.89990234375,58.84000015258789
2025-11-25,6765.8798828125,18.559999465942383,4139.2001953125,57.95000076293945
2025-11-26,6812.60986328125,17.190000534057617,4165.2001953125,58.650001525878906
2025-11-28,6849.08984375,16.350000381469727,4218.2998046875,58.54999923706055
2025-12-01,6812.6298828125,17.239999771118164,4239.2998046875,59.31999969482422
2025-12-02,6829.3701171875,16.59000015258789,4186.60009765625,58.63999938964844
2025-12-03,6849.72021484375,16.079999923706055,4199.2998046875,58.95000076293945
2025-12-04,6857.1201171875,15.779999732971191,4211.7998046875,59.66999816894531
2025-12-05,6870.39990234375,15.40999984741211,4212.89990234375,60.08000183105469
2025-12-08,6846.509765625,16.65999984741211,4187.2001953125,58.880001068115234
2025-12-09,6840.509765625,16.93000030517578,4206.7001953125,58.25
2025-12-10,6886.68017578125,15.770000457763672,4196.39990234375,58.459999084472656
2025-12-11,6901.0,14.850000381469727,4285.5,57.599998474121094
2025-12-12,6827.41015625,15.739999771118164,4300.10009765625,57.439998626708984
2025-12-15,6816.509765625,16.5,4306.7001953125,56.81999969482422
2025-12-16,6800.259765625,16.479999542236328,4304.5,55.27000045776367
2025-12-17,6721.43017578125,17.6200008392334,4347.5,55.939998626708984
2025-12-18,6774.759765625,16.8700008392334,4339.5,56.150001525878906
2025-12-19,6834.5,14.90999984741211,4361.39990234375,56.65999984741211
2025-12-22,6878.490234375,14.079999923706055,4444.60009765625,58.0099983215332
2025-12-23,6909.7900390625,14.0,4482.7998046875,58.380001068115234
2025-12-24,6932.0498046875,13.470000267028809,4480.60009765625,58.349998474121094
2025-12-26,6929.93994140625,13.600000381469727,4529.10009765625,56.7400016784668
2025-12-29,6905.740234375,14.199999809265137,4325.10009765625,58.08000183105469
2025-12-30,6896.240234375,14.329999923706055,4370.10009765625,57.95000076293945
2025-12-31,6845.5,14.949999809265137,4325.60009765625,57.41999816894531
2026-01-02,6858.47021484375,14.510000228881836,4314.39990234375,57.31999969482422
2026-01-05,6902.0498046875,14.899999618530273,4436.89990234375,58.31999969482422
2026-01-06,6944.81982421875,14.75,4482.2001953125,57.130001068115234
2026-01-07,6920.93017578125,15.380000114440918,4449.2998046875,55.9900016784668
2026-01-08,6921.4599609375,15.449999809265137,4449.7001953125,57.7599983215332
2026-01-09,6966.27978515625,14.489999771118164,4490.2998046875,59.119998931884766
2026-01-12,6977.27001953125,15.119999885559082,4604.2998046875,59.5
2026-01-13,6963.740234375,15.979999542236328,4589.2001953125,61.150001525878906
2026-01-14,6926.60009765625,16.75,4626.2998046875,62.02000045776367
2026-01-15,6944.47021484375,15.84000015258789,4616.2998046875,59.189998626708984
2026-01-16,6940.009765625,15.859999656677246,4588.39990234375,59.439998626708984
2026-01-20,6796.85986328125,20.09000015258789,4759.60009765625,60.34000015258789
2026-01-21,6875.6201171875,16.899999618530273,4831.7998046875,60.619998931884766
2026-01-22,6913.35009765625,15.640000343322754,4908.7998046875,59.36000061035156
2026-01-23,6915.60986328125,16.09000015258789,4976.2001953125,61.06999969482422
2026-01-26,6950.22998046875,16.149999618530273,5079.7001953125,60.630001068115234
2026-01-27,6978.60009765625,16.350000381469727,5079.89990234375,62.38999938964844
2026-01-28,6978.02978515625,16.350000381469727,5301.60009765625,63.209999084472656
2026-01-29,6969.009765625,16.8799991607666,5318.39990234375,65.41999816894531
2026-01-30,6939.02978515625,17.440000534057617,4713.89990234375,65.20999908447266
2026-02-02,6976.43994140625,16.34000015258789,4622.5,62.13999938964844
2026-02-03,6917.81005859375,18.0,4903.7001953125,63.209999084472656
2026-02-04,6882.72021484375,18.639999389648438,4920.39990234375,65.13999938964844
2026-02-05,6798.39990234375,21.770000457763672,4861.39990234375,63.290000915527344
2026-02-06,6932.2998046875,20.3700008392334,4951.2001953125,63.54999923706055
2026-02-09,6964.81982421875,17.360000610351562,5050.89990234375,64.36000061035156
2026-02-10,6941.81005859375,17.790000915527344,5003.7998046875,63.959999084472656
2026-02-11,6941.47021484375,17.649999618530273,5071.60009765625,64.62999725341797
2026-02-12,6832.759765625,20.81999969482422,4923.7001953125,62.84000015258789
2026-02-13,6836.169921875,20.600000381469727,5022.0,62.88999938964844
2026-02-17,6843.22021484375,20.290000915527344,4882.89990234375,62.33000183105469
2026-02-18,6881.31005859375,19.6200008392334,4986.5,65.19000244140625
2026-02-19,6861.89013671875,20.229999542236328,4975.89990234375,66.43000030517578
2026-02-20,6909.509765625,19.09000015258789,5059.2998046875,66.38999938964844
2026-02-23,6837.75,21.010000228881836,5204.7001953125,66.30999755859375
2026-02-24,6890.06982421875,19.549999237060547,5155.7998046875,65.62999725341797
2026-02-25,6946.1298828125,17.93000030517578,5206.39990234375,65.41999816894531
2026-02-26,6908.85986328125,18.6299991607666,5176.5,65.20999908447266
2026-02-27,6878.8798828125,19.860000610351562,5230.5,67.0199966430664
2026-03-02,6881.6201171875,21.440000534057617,5294.39990234375,71.2300033569336
2026-03-03,6816.6298828125,23.56999969482422,5107.39990234375,74.55999755859375
2026-03-04,6869.5,21.149999618530273,5120.2001953125,74.66000366210938
2026-03-05,6830.7099609375,23.75,5065.2998046875,81.01000213623047
2026-03-06,6740.02001953125,29.489999771118164,5146.10009765625,90.9000015258789
2026-03-09,6795.990234375,25.5,5091.5,94.7699966430664
2026-03-10,6781.47998046875,24.93000030517578,5229.7001953125,83.44999694824219
2026-03-11,6775.7998046875,24.229999542236328,5167.39990234375,87.25
2026-03-12,6672.6201171875,27.290000915527344,5115.7998046875,95.7300033569336
2026-03-13,6632.18994140625,27.190000534057617,5052.5,98.70999908447266
2026-03-16,6699.3798828125,23.510000228881836,4994.0,93.5
2026-03-17,6716.08984375,22.3700008392334,5001.0,96.20999908447266
2026-03-18,6624.7001953125,25.09000015258789,4889.89990234375,96.31999969482422
2026-03-19,6606.490234375,24.059999465942383,4600.7001953125,96.13999938964844
2026-03-20,6506.47998046875,26.780000686645508,4570.39990234375,98.31999969482422
2026-03-23,6581.0,26.149999618530273,4404.10009765625,88.12999725341797
2026-03-24,6556.3701171875,26.950000762939453,4399.2998046875,92.3499984741211
2026-03-25,6591.89990234375,25.329999923706055,4549.7998046875,90.31999969482422
